id#long#lat#banco#red#ubicacion#localidad#terminales#no_vidente#dolares#calle#altura#calle2#barrio#comuna#codigo_postal#codigo_postal_argentino#extracciones
11073#-58.3709017854754#-34.605812942035#NUEVO BANCO DE SANTA FE S.A.#LINK#25 De Mayo 168#CABA#1#False#False#25 De Mayo#168##San Nicolas#Comuna 1#1002#C1002ABD#3
11059#-58.3709757833981#-34.6050839250446#BANCO DE LA NACION ARGENTINA#LINK#25 De Mayo 230#CABA#1#False#False#25 De Mayo#230##San Nicolas#Comuna 1#1002#C1002ABF#3
11033#-58.3709727797638#-34.6045919138361#BANCO DEL CHUBUT S.A.#LINK#25 De Mayo 267/73#CABA#1#False#False#25 De Mayo#267##San Nicolas#Comuna 1#1002#C1002ABE#3
11069#-58.3709827791731#-34.6044499105482#BANCO DE SANTA CRUZ S.A.#LINK#25 De Mayo 279#CABA#1#False#False#25 De Mayo#279##San Nicolas#Comuna 1#1002#C1002ABE#3
11046#-58.370993778539#-34.6042959069817#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#25 De Mayo 294 esquina Sarmiento#CABA#1#False#False#25 De Mayo#294##San Nicolas#Comuna 1#1002#C1002ABF#3
11020#-58.3711237709099#-34.6024568644006#BANCO DE FORMOSA S.A.#LINK#25 De Mayo 454 piso -#CABA#1#False#False#25 De Mayo#454##San Nicolas#Comuna 1#1002#C1002ABJ#3
10883#-58.4191961475733#-34.6512727437165#BANCO DE LA NACION ARGENTINA#LINK#Abraham Luppi 1090#CABA#3#False#False#Abraham Luppi#1090##Nueva Pompeya#Comuna 4#1437#C1437FRD#3
11784#-58.413531229957#-34.5564426089084#BANCO DE LA NACION ARGENTINA#LINK#Aeroparque s/n#CABA#1#False#False##0######3
11697#-58.3652916646075#-34.6220423397099#CABAL COOP. LTDA.#LINK#Alicia M. De Justo 2036#CABA#2#False#False#Alicia M. De Justo#2036##Puerto Madero#Comuna 1#1107#C1107AFP#3
11381#-58.3855564406903#-34.6110359897049#BANCO DE LA NACION ARGENTINA#LINK#Alsina 1356#CABA#4#False#False#Alsina#1356##Monserrat#Comuna 1###3
11396#-58.387486522984#-34.61116298318#BANCO DE LA PROVINCIA DE BUENOS AIRES#LINK#Alsina 1502#CABA#1#False#False#Alsina#1502##Monserrat#Comuna 1###3
11386#-58.3715858446835#-34.6100710358411#BANCO DE LA NACION ARGENTINA#LINK#Alsina 365#CABA#3#False#False#Alsina#365##Monserrat#Comuna 1#1087#C1087AAC#3
11393#-58.3754480100306#-34.6104190249488#CABAL COOP. LTDA.#LINK#Alsina 637#CABA#2#False#False#Alsina#637##Monserrat#Comuna 1#1087#C1087AAI#3
11206#-58.4385216005405#-34.6008154974907#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Araoz 265 entre Camargo y Luis M. Drago#CABA#1#False#False#Araoz#265##Villa Crespo#Comuna 15#1414#C1414DPE#3
11709#-58.3787580334051#-34.5941286372598#BANCO DE LA NACION ARGENTINA#LINK#Arenales 819 entre Esmeralda y Suipacha#CABA#1#False#False#Arenales#819##Retiro#Comuna 1#1061#C1061AAC#3
11667#-58.4393097053742#-34.6107987212742#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Acoyte 702#CABA#1#False#False#Av. Acoyte#702##Caballito#Comuna 6#1405#C1405BGS#3
11665#-58.4369096517489#-34.6174268842347#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Acoyte 71#CABA#5#False#False#Av. Acoyte#71##Caballito#Comuna 6#1405#C1405BFA#3
11683#-58.4131658327117#-34.6428425807145#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Almafuerte 406#CABA#1#False#False#Av. Almafuerte#406##Parque Patricios#Comuna 4#1437#C1437JLR#3
11678#-58.359324501655#-34.6344876529296#BANCO DE LA NACION ARGENTINA#LINK#Av. Almirante Brown 1101#CABA#4#False#False#Av. Almirante Brown#1101##Boca#Comuna 4#1159#C1159ABD#3
11679#-58.3661857483943#-34.6285014828025#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Almirante Brown 240#CABA#1#False#False#Av. Almirante Brown#240##Boca#Comuna 4#1155#C1155ADP#3
11775#-58.5113778385173#-34.624003667776#BANCO DE LA PROVINCIA DE BUENOS AIRES#LINK#Av. Alvarez Jonte 5269#CABA#2#False#False#Av. Alvarez Jonte#5269##Monte Castro#Comuna 10#1407#C1407GPG#3
11226#-58.5114938424317#-34.6238686641238#BANCO DE LA PROVINCIA DE BUENOS AIRES#LINK#Av. Alvarez Jonte 5269/79#CABA#1#False#False#Av. Alvarez Jonte#5269##Monte Castro#Comuna 10#1407#C1407GPG#3
11776#-58.5116268508495#-34.62425767234#BANCO DE LA NACION ARGENTINA#LINK#Av. Alvarez Jonte 5298#CABA#3#False#False#Av. Alvarez Jonte#5298##Monte Castro#Comuna 10#1407#C1407GPT#3
11534#-58.5209163088158#-34.6334358358206#BANCO DE LA NACION ARGENTINA#LINK#Av. Alvarez Jonte 6383#CABA#1#False#False#Av. Alvarez Jonte#6383##Liniers#Comuna 9#1408#C1408BXF#3
11228#-58.4694007421392#-34.57856483887#BANCO DE LA NACION ARGENTINA#LINK#Av. Alvarez Thomas 1994#CABA#2#False#False#Av. Alvarez Thomas#1994##Villa Ortuzar#Comuna 15#1427#C1427CDT#3
10988#-58.3897204463276#-34.5872314265448#BANCO DE LA NACION ARGENTINA#LINK#Av. Alvear 1936#CABA#2#False#False#Av. Alvear#1936##Recoleta#Comuna 2#1129#C1129AAO#3
11676#-58.3847065735733#-34.6346515328516#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Amancio Alcorta 1502#CABA#1#False#False#Av. Amancio Alcorta#1502##Barracas#Comuna 4#1283#C1283AAO#3
10886#-58.4031054419114#-34.6475307370393#BANCO DE LA NACION ARGENTINA#LINK#Av. Amancio Alcorta 3000#CABA#1#False#False#Av. Amancio Alcorta#3000##Nueva Pompeya#Comuna 4#1437#C1437HTR#3
11713#-58.3733827337195#-34.5838734296742#BANCO DE LA NACION ARGENTINA#LINK#Av. Antártida Argentina s/n esquina Av. Gendarmerí#CABA#1#False#False##0######3
11431#-58.434562675569#-34.6345322860956#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Asamblea 642 entre Bell Ville y Riglos#CABA#2#False#False#Av. Asamblea#642##Parque Chacabuco#Comuna 7#1424#C1424COU#3
11429#-58.4362637485663#-34.6347072817448#BANCO DE LA PROVINCIA DE BUENOS AIRES#LINK#Av. Asamblea 821/27#CABA#3#False#False#Av. Asamblea#821##Parque Chacabuco#Comuna 7#1424#C1424COJ#3
11669#-58.4387147061011#-34.6143958062375#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Avellaneda 551#CABA#1#False#False#Av. Avellaneda#551##Caballito#Comuna 6#1405#C1405CNF#3
11180#-58.3905386701531#-34.6137480272535#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Belgrano 1715#CABA#2#False#False#Av. Belgrano#1715##Monserrat#Comuna 1#1093#C1093AAF#3
11188#-58.4098304944912#-34.6152659675843#BANCO DE LA NACION ARGENTINA#LINK#Av. Belgrano 3106#CABA#1#False#False#Av. Belgrano#3106##Balvanera#Comuna 3#1209#C1209AAQ#3
11390#-58.3781191401532#-34.6128690678194#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Belgrano 840 entre Tacuarí y Piedras#CABA#1#False#False#Av. Belgrano#840##Monserrat#Comuna 1#1092#C1092AAV#3
10965#-58.4163938225555#-34.6224300989256#BANCO DE LA PROVINCIA DE BUENOS AIRES#LINK#Av. Boedo 800#CABA#4#False#False#Av. Boedo#800##Boedo#Comuna 5#1218#C1218AAQ#3
10964#-58.4162358235091#-34.6234931239576#BANCO DE LA CIUDAD DE BUENOS AIRES#LINK#Av. Boedo 870#CABA#4#False#False#Av. Boedo#870##Boedo#Comuna 5#1218#C1218AAR#3
11518#-58.4569245596782#-34.6263399893271#BANCO DE LA NACION ARGENTINA#LINK#Av. Boyacá 32#CABA#3#False#False#Av. Boyacá#32##Flores#Comuna 7#1406#C1406BGB#3
10951#-58.4479107640542#-34.5684307135644#BANCO PIANO S.A.#LINK#Av. Cabildo 1181#CABA#1#False#False#Av. Cabildo#1181##Palermo#Comuna 14#1426#C1426AAL#3
